submission_id,submitted_answer,submission_time,exercise_id,is_correct,student_id,category
6711,"SELECT production_year, count(*) 
FROM movie 
WHERE production_year = 1991 AND production_year = 1992 AND production_year = 1993 
GROUP BY production_year;",2018-08-30 13:12:16.14958+10,2,0,224,partially correct
6712,"
select first_name, last_name, dma.title, dma.production_year
	from person p, (select id, d.title, d.production_year
	from  director d, (select title, production_year
		from movie_award
		where lower(award_name) = 'bafta film award' and lower(category) = 'best film' and lower(result) = 'won') ma
	where d.title = ma.title and d.production_year = ma.production_year) dma
where p.id = dma.id;
",2018-08-30 13:12:17.593507+10,8,1,348,correct
6713,"select id,first_name,last_name from person
where id in(
select director.id from director inner join writer on director.id = writer.id
group by director.id
having count(director.id) >=2);
",2018-08-30 13:12:30.323538+10,4,0,313,partially correct
6714,"SELECT production_year, count(*) 
FROM movie 
WHERE production_year > 1990 AND production_year <1994
GROUP BY production_year;",2018-08-30 13:13:00.454088+10,2,1,224,correct
6715,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award as ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award as ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award as da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award as aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award as wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year
);",2018-08-30 13:13:29.498854+10,11,1,263,correct
6716,"select person.id,first_name,last_name
from person,writer,director
where writer.title = director.title
and writer.production_year = director.production_year
and writer.id = person.id
and writer.id = director.id
group by person.id
having count(*)>1;",2018-08-30 13:13:55.897124+10,4,1,344,correct
6717,"
select dma.title, dma.production_year,p.first_name, p.last_name 
	from  person p,(select id, d.title, d.production_year
	from  director d, (select title, production_year
		from movie_award
		where lower(award_name) = 'bafta film award' and lower(category) = 'best film' and lower(result) = 'won') ma
	where d.title = ma.title and d.production_year = ma.production_year) dma
where p.id = dma.id;
",2018-08-30 13:13:57.48181+10,8,1,348,correct
6718,"SELECT id, MAX(num) FROM
(SELECT dw.id, COUNT(*) AS num FROM 
(SELECT d.id,d.title,d.production_year FROM director d UNION SELECT w.id,w.title,w.production_year FROM writer w) AS dw GROUP BY dw.id)
GROUP BY num;",2018-08-30 13:14:27.164351+10,14,0,388,partially correct
6719,"select l.id  from
(select d.id, d.title, d.production_year from DIRECTOR as d
UNION
select w.id, w.title, w.production_year from WRITER as w) as l
group by l.id
having count(*) in
			(select MAX(number) from 
						(select count(*) as number from
						(select d.id, d.title, d.production_year from DIRECTOR as d
						UNION
						select w.id, w.title, w.production_year from WRITER as w) as l
						group by l.id) as j);",2018-08-30 13:14:51.155083+10,14,1,167,correct
6720,"select production_year,count (*) from Movie 
where production_year='1993' or production_year='1992' or production_year='1991' 
group by production_year;",2018-08-30 13:15:53.166598+10,2,1,202,correct
6721,select p.id from person p where p.year_born=(select max(year_born) from person where year_born < (select max (year_born) from person));,2018-08-30 13:16:43.661084+10,3,1,270,correct
6722,"select distinct r.id 
from role as r, appearance as a
where r.title=a.title
and lower(a.title)='psycho'
and r.production_year=a.production_year
and a.production_year=1960
and a.scene_no=1;
",2018-08-30 13:16:51.73848+10,10,0,158,partially correct
6723,"select movie.title,movie.production_year
from movie,writer,person
where movie.title = writer.title
and movie.production_year = writer.production_year
and writer.id=person.id
and lower(person.first_name)='kevin'
and lower(person.last_name)='williamson';",2018-08-30 13:17:10.895601+10,5,1,344,correct
6724,"select m.id
from
(select id, year_born from person
where year_born !=
(select max(year_born) from person)) as m
where year_born = (select max(m.year_born)
			from
			(select id, year_born from person
			where year_born !=
			(select max(year_born) from person)) as m
)
;",2018-08-30 13:17:13.837474+10,3,1,271,correct
6725,"select id
from
person
where year_born = (select max(m.year_born)
			from
			(select id, year_born from person
			where year_born !=
			(select max(year_born) from person)) as m
)
;",2018-08-30 13:17:43.462045+10,3,1,271,correct
8818,"select country from Restriction
where title = 'Shakespeare in Love'  and description = 'M';",2018-08-31 00:19:08.098024+10,6,1,430,correct
6727,"SELECT COUNT(*)
FROM movie m
WHERE 
(m.title NOT IN (SELECT title FROM movie_award WHERE lower(result)=""won"")
OR m.production_year NOT IN (SELECT production_year FROM movie_award WHERE lower(result)=""won""))

AND 
(m.title NOT IN (SELECT title FROM crew_award WHERE lower(result)=""won"")
OR m.production_year NOT IN (SELECT production_year FROM crew_award WHERE lower(result)=""won""))

AND
(m.title NOT IN (SELECT title FROM director_award WHERE lower(result)=""won"")
OR m.production_year NOT IN (SELECT production_year FROM director_award WHERE lower(result)=""won""))

AND
(m.title NOT IN (SELECT title FROM writer_award WHERE lower(result)=""won"")
OR m.production_year NOT IN (SELECT production_year FROM writer_award WHERE lower(result)=""won""))

AND
(m.title NOT IN (SELECT title FROM actor_award WHERE lower(result)=""won"")
OR m.production_year NOT IN (SELECT production_year FROM actor_award WHERE lower(result)=""won""));
",2018-08-30 13:18:02.079947+10,11,0,128,partially correct
6728,"select country
from restriction
where lower(title)='shakespeare in love'
and lower(description)='m';
",2018-08-30 13:18:49.814039+10,6,1,344,correct
6729,;,2018-08-30 13:19:13.655656+10,3,0,263,noninterpretable
6730,"SELECT p.id FROM person p 
WHERE p.year_born IN
(SELECT MAX(re.year_born) FROM (SELECT * FROM person p 
WHERE p.year_born NOT IN 
(SELECT MAX(p.year_born) FROM person p)) AS re);",2018-08-30 13:19:18.641494+10,3,1,95,correct
6731,"select id,first_name,last_name
from person
where year_born in (select max(year_born) from person);",2018-08-30 13:20:00.443513+10,7,1,344,correct
6732,"select count(*)
from writer_award wa, (select id
	from person p
	where lower(p.first_name) = 'woody' and lower(p.last_name) = 'allen') p_wa
where wa.id = p_wa.id and lower(result) = 'won'and wa.year_of_award between 1991 and 1995;",2018-08-30 13:20:23.932104+10,9,1,348,correct
6733,"select id, award_name, year_of_award, category
from
director
natural join
director_award
where
lower(result) = 'nominated'
and
id not in (select id
from
director
natural join
director_award
where
lower(result) = 'won');",2018-08-30 13:22:00.672104+10,13,1,271,correct
6734,"select movie.title,movie.production_year
from movie,movie_award
where movie.title = movie_award.title
and movie.production_year = movie_award.production_year
and lower(category)='best film'
and lower(award_name) = 'bafta film award'
and lower(result)='won';",2018-08-30 13:22:47.951107+10,8,0,344,partially correct
6735,"select person.first_name,person.last_name,role.title,role.production_year,role.description
from person,role
where person.id=role.id
      and role.id = any (select distinct id from role group by id having count(*)>=all(select count(*) from role group by id));",2018-08-30 13:23:17.51941+10,15,0,300,noninterpretable
6736,"select pr.id
from person pr
WHERE pr.year_born=(SELECT MAX(year_born)
 FROM person 
 WHERE year_born<(SELECT MAX(year_born) From person));",2018-08-30 13:23:20.299026+10,3,1,263,correct
6737,"select p.id,p.first_name,p.last_name
from person as p
where p. year_born=(select max(year_born) from person );",2018-08-30 13:24:37.15342+10,7,1,223,correct
6738,"select movie_award.title,movie_award.production_year,first_name,last_name
from director,movie_award,person
where director.id=person.id
and director.title = movie_award.title
and director.production_year = movie_award.production_year
and lower(category)='best film'
and lower(award_name) = 'bafta film award'
and lower(result)='won';",2018-08-30 13:24:51.291559+10,8,1,344,correct
6739,"SELECT id FROM
(SELECT dw.id, COUNT(*) AS num FROM 
(SELECT d.id,d.title,d.production_year FROM director d 
	UNION 
	SELECT w.id,w.title,w.production_year FROM writer w) AS dw GROUP BY dw.id)
WHERE num = (SELECT MAX(num) FROM 
(SELECT dw.id, COUNT(*) AS num FROM 
(SELECT d.id,d.title,d.production_year FROM director d 
	UNION 
	SELECT w.id,w.title,w.production_year FROM writer w) AS dw GROUP BY dw.id));",2018-08-30 13:25:02.889737+10,14,1,388,correct
6740,"
select p.first_name, p.last_name, r.title, r.production_year, r.description
from PERSON as p, ROLE as r
where p.id = r.id
	and r.id in
			(select ROLE.id from ROLE
			group by ROLE.id
			having count(*) in
						(select MAX(num) as maxNum 
						from
							(select count(*) as num from ROLE as r
						group by r.id) as l));",2018-08-30 13:26:06.782615+10,15,1,167,correct
6741,"select r.id 
from role as r, appearance as a,scene as s
where r.title=a.title
and lower(a.title)='psycho'
and r.production_year=a.production_year
and a.production_year=1960
and s.scene.no=a.scene.no
and a.description=r.description
and a.title=s.title
and a.production_year=r.production_year
group by r.id
count(*)=1
;",2018-08-30 13:26:42.635187+10,10,0,158,noninterpretable
6742,"select count(id) from Person
Except select id from Director ;
",2018-08-30 13:27:33.846662+10,12,0,202,partially correct
6743,"SELECT id, award_name, year_of_award, categories
FROM writer_award
WHERE lower(result)='moninate'
      and lower (result)!='won'
	  COUNT(*)>=1;",2018-08-30 13:27:45.234439+10,13,0,263,noninterpretable
6744,"select m.id
from
(select f.id, count(f.id) as maxx
	from
	((select id, title, production_year from director)
	union
	(select id, title, production_year from writer)) as f
	group by f.id) as m
where m.maxx = 
(select max(m.maxx)
from
(select f.id, count(f.id) as maxx
	from
	((select id, title, production_year from director)
	union
	(select id, title, production_year from writer)) as f
	group by f.id) as m);
",2018-08-30 13:27:55.868177+10,14,0,271,noninterpretable
6745,"select d.id, da.award_name,da.year_of_award,da.category
from director d, director_award da
where lower(da.result)='nominated' and da.title in (
select d.title
from director d
where d.title not in (select da.title 
                      from director_award da))
group by d.id
having count(*)>=1;",2018-08-30 13:27:59.028251+10,13,0,298,partially correct
6746,"select count(*)
from writer_award,person,writer
where writer_award.title = writer.title
and writer_award.production_year = writer.production_year
and person.id=writer.id
and person.first_name='Woody'
and person.last_name='Allen'
and writer_award.year_of_award between 1991 and 1995;",2018-08-30 13:28:19.774156+10,9,0,344,partially correct
6747,"SELECT country
FROM Restriction_Category r
WHERE r.title='Shakespeare in Love' AND r.description='M';",2018-08-30 13:28:20.019617+10,6,0,395,noninterpretable
6748,"select count(*)
from writer_award,person,writer
where writer_award.title = writer.title
and writer_award.production_year = writer.production_year
and person.id=writer.id
and person.first_name='Woody'
and person.last_name='Allen'
and lower(writer_award.result)='won'
and writer_award.year_of_award between 1991 and 1995;",2018-08-30 13:28:57.775952+10,9,1,344,correct
6749,"SELECT first_name, last_name, *
FROM  person, role
WHERE person.id=role.id;",2018-08-30 13:29:22.490258+10,15,0,233,partially correct
6750,"SELECT country
FROM Restriction r
WHERE r.title='Shakespeare in Love' AND r.description='M';",2018-08-30 13:29:26.484326+10,6,1,395,correct
6751,"
select count(id)from(
select id from Person
Except select id from Director )AS M;
",2018-08-30 13:29:30.736021+10,12,1,202,correct
6752,"select x.id from (
select x1.id, count(*) as noOfWorkedOn
from (select d.id, title, production_year
             from director as d
			union
			select w.id, title, production_year
			from writer as w) as x1
			Group by x1.id) as x
where x.noOfWorkedOn=(select max(x2.noOfWorkedOn)
                            from (select x1.id, count(*) as noOfWorkedOn
                                    from (select d.id, title, production_year
                                       from director as d
		                         	union
		                         	select w.id, title, production_year
		                         	from writer as w) as x1
									group by x1.id )as x2 );",2018-08-30 13:29:43.516046+10,14,1,385,correct
6753,SELECT COUNT(*) FROM WRITER W JOIN PERSON P ON W.id = P.id WHERE P.year_born == 1935;,2018-08-30 13:30:05.049152+10,1,0,384,noninterpretable
6754,"select r_p.id
from appearance a, (select r.id,description,title,production_year
	from role r 
	where lower(title) = 'psycho' and r.production_year = 1960) r_p
where a.title = r_p.title and a.production_year = r_p.production_year and a.description = r_p.description
group by r_p.id
having count(*) = 1;",2018-08-30 13:30:53.182835+10,10,1,348,correct
6756,"select h.id, h.first_name, h.last_name from (select COUNT(person.id), person.id, person.first_name, person.last_name from person, ((select * from director inner join movie on director.title = movie.title) as a 
inner join (select * from writer inner join movie on writer.title = movie.title) as b on a.id = b.id) as c where person.id = c.id group by person.id
having COUNT(person.id) > 1) h;",2018-08-30 13:33:07.444181+10,4,0,183,partially correct
6757,"select d.id, da.award_name,da.year_of_award,da.category
from director d, director_award da
where d.title = da.title and lower(da.result)='nominated' AND da.production_year = d.production_year  
                and da.title in (
                                 select d.title
                                 from director d
                                 where d.title not in (select da.title 
                                 from director_award da
                                 where lower(da.result='won') ));
",2018-08-30 13:34:13.969175+10,13,1,298,correct
6758,"
SELECT
    d.id,
    da.award_name,
    da.year_of_award,
    da.category
FROM
    director_award da,
    director d
WHERE
    da.title = d.title
    AND da.production_year = d.production_year
    AND lower(da.result)= 'nominated'
    AND d.id NOT IN (
        SELECT
            id
        FROM
            director_award da,
            director d
        WHERE
            da.title = d.title
            AND da.production_year = d.production_year
            AND lower(da.result)= 'won' );",2018-08-30 13:34:24.851376+10,13,1,95,correct
6759,"SELECT id, first_name, last_name
FROM Writer as w, Person as p, (SELECT title, count(*) AS movie_count FROM Director group by title) as d
WHERE p.id = w.id
AND d.movie_count > 1;",2018-08-30 13:35:37.083309+10,4,0,224,noninterpretable
6760,"select id
from appearance,scene,role
where appearance.title = role.title
and appearance.title = scene.title
and appearance.production_year = role.production_year
and appearance.production_year = scene.production_year
and appearance.title='Psycho'
and appearance.production_year=1960
and appearance.description = role.description
and appearance.scene_no = scene.scene_no
group by id
having count(*)=1;",2018-08-30 13:36:16.161257+10,10,1,344,correct
6761,"SELECT id,first_name,last_name
FROM person
WHERE year_born < ANY (SELECT year_born From person);
",2018-08-30 13:36:19.0107+10,7,0,395,noninterpretable
6762,"SELECT dr.id, wa.award_name, wa.year_of_award, wa.category
FROM writer_award wa,
     director dr
WHERE lower(wa.result)='moninate'
      and dr.title=wa.title
	  and dr.production_year=wa.production_year
      and dr.id NOT IN (SELECT id 
	  FROM writer_award,
     director
WHERE lower(wa.result)!='won'
      and dr.title=wa.title
	  and dr.production_year=wa.production_year);",2018-08-30 13:36:32.893796+10,13,0,263,noninterpretable
6763,"select first_name, last_name, title, production_year,description
from
role
natural join
person
where
id in
(select m.id
from
(select id, count(id) as maxx
from
role
natural join
person
group by id) as m
where
m.maxx = 
(select max(m.maxx)
from
(select id, count(id) as maxx
from
role
natural join
person
group by id) as m));
",2018-08-30 13:36:42.014277+10,15,1,271,correct
6764,"SELECT p.id, p.first_name, p.last_name
FROM PERSON p;

",2018-08-30 13:37:43.810372+10,4,0,191,partially correct
6765,"select ma1.title,ma1.production_year,p.first_name,p.last_name
from
  (select ma.title,ma.production_year 
   from Movie_Award as ma
   where  ma.award_name='BAFTA Film Award' and ma.category='Best Film' and ma.result='won') as ma1,
   person as p,Director as d
where ma1.title=d.title and ma1.production_year=d.production_year and d.id=p.id;",2018-08-30 13:37:46.94163+10,8,0,223,partially correct
6766,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person p NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > 1;",2018-08-30 13:38:03.772036+10,4,1,224,correct
6767,"
SELECT COUNT ( DISTINCT W.id ) FROM WRITER W JOIN PERSON P ON W.id = P.id WHERE P.year_born == 1935;",2018-08-30 13:38:24.729436+10,1,0,384,noninterpretable
6768,"SELECT id,first_name,last_name
FROM person
WHERE year_born =(SELECT max(year_born) From person);
",2018-08-30 13:38:42.863797+10,7,1,395,correct
6769,"SELECT dr.id, wa.award_name, wa.year_of_award, wa.category
FROM writer_award wa,
     director dr
WHERE lower(wa.result)='moninated'
      and dr.title=wa.title
	  and dr.production_year=wa.production_year
      and dr.id NOT IN (SELECT wa.id 
	  FROM writer_award wa,
     director dr
WHERE lower(wa.result)!='won'
      and dr.title=wa.title
	  and dr.production_year=wa.production_year);",2018-08-30 13:38:54.832671+10,13,0,263,partially correct
6770,"SELECT production_year, COUNT(*) FROM MOVIE GROUP BY production_year HAVING production_year IN (1993, 1992, 1991);",2018-08-30 13:41:40.73749+10,2,1,384,correct
6771,"SELECT year_born, COUNT(*)
FROM person, writer
WHERE person.id=writer.id AND year_born=1935;
",2018-08-30 13:41:44.986394+10,1,0,233,partially correct
6772,"select count(*)
from movie m1
where m1.title not in 
(select title 
from movie_award ma 
where m1.title = ma.title and m1.production_year = ma.production_year and lower(ma.result)='won')
and m1.title not in 
(select title 
from writer_award ma 
where m1.title = ma.title and m1.production_year = ma.production_year and lower(ma.result)='won')
and m1.title not in 
(select title 
from director_award ma 
where m1.title = ma.title and m1.production_year = ma.production_year and lower(ma.result)='won')
and m1.title not in 
(select title 
from crew_award ma 
where m1.title = ma.title and m1.production_year = ma.production_year and lower(ma.result)='won')
and m1.title not in 
(select title 
from actor_award ma 
where m1.title = ma.title and m1.production_year = ma.production_year and lower(ma.result)='won')

;",2018-08-30 13:42:36.184891+10,11,1,344,correct
6773,"SELECT
    d.id,
    da.award_name,
    da.year_of_award,
    da.category
FROM
    director_award da,
    director d
WHERE
    da.title = d.title
    AND da.production_year = d.production_year
    AND lower(da.result)= 'nominated'
    AND d.id NOT IN (
        SELECT
            id
        FROM
            director_award da,
            director d
        WHERE
            da.title = d.title
            AND da.production_year = d.production_year
            AND lower(da.result)= 'won' );",2018-08-30 13:42:58.227679+10,13,1,263,correct
6774,"WITH ids AS (SELECT id FROM writer NATURAL JOIN person
WHERE year_born = 1935),

 writer AS (SELECT DISTINCT id FROM ids)

SELECT COUNT(*) FROM writer;",2018-08-30 13:43:10.051402+10,1,0,25,noninterpretable
6775,"select id,max(total)
from (select id,count(*) as total
from (select distinct id,title,production_year 
from (select w.id,w.title,w.production_year
from writer w
union select d.id,d.title,d.production_year from director d))
group by id)
;",2018-08-30 13:43:30.372422+10,14,0,397,partially correct
6776,"
select id 
from person p
where p.year_born = (select max(p1.year_born)
	from person p1
	where p1.year_born < (select max(year_born)
				from person));
",2018-08-30 13:43:31.874816+10,3,1,348,correct
6777,"WITH ids AS (SELECT id FROM writer NATURAL JOIN person
WHERE year_born = 1935),

 writers AS (SELECT DISTINCT id FROM ids)

SELECT COUNT(*) FROM writers;",2018-08-30 13:43:48.261712+10,1,1,25,correct
6778,"select ma1.title,ma1.production_year,p.first_name,p.last_name
from
  (select title,production_year 
   from Movie_Award  
   where lower(award_name)='bafta film award' and lower(category)='best film' and lower(result)='won') as ma1,
   person as p,Director as d
where ma1.title=d.title and ma1.production_year=d.production_year and d.id=p.id;",2018-08-30 13:43:53.901644+10,8,1,223,correct
6779,"select id
from person
where year_born in (select year_born from person order by year_born limit 1 offset 1);",2018-08-30 13:44:20.382835+10,3,0,344,partially correct
6780,";
",2018-08-30 13:44:35.993921+10,14,0,263,noninterpretable
6781,"WITH movies AS (SELECT title,production_year FROM movie
WHERE production_year = 1993

UNION

SELECT title, production_year FROM movie
WHERE production_year= 1992

UNION

SELECT title, production_year FROM movie
WHERE production_year = 1991)

SELECT production_year, COUNT(production_year) FROM movies
GROUP BY production_year;",2018-08-30 13:44:45.437659+10,2,1,25,correct
6783,"WITH not_directors AS (SELECT DISTINCT id FROM person
WHERE id NOT IN (SELECT id FROM director))

SELECT COUNT(*) FROM not_directors;",2018-08-30 13:45:02.969457+10,12,1,25,correct
6784,"select id
from person
where year_born in (select year_born from person order by year_born desc limit 1 offset 1);",2018-08-30 13:45:15.525003+10,3,1,344,correct
6785,"WITH d_w AS (SELECT DISTINCT id,first_name, last_name,title, production_year FROM person NATURAL JOIN director NATURAL JOIN writer),

at_least AS (SELECT id, COUNT(id) tot FROM d_w
GROUP BY id)

SELECT DISTINCT id,first_name,last_name FROM d_w
WHERE id IN (SELECT id FROM at_least
		WHERE tot >= 2);",2018-08-30 13:45:24.319946+10,4,1,25,correct
6786,"select dw.id, dw.first_name, dw.last_name from (person natural join director natural join writer) as dw group by dw.id having COUNT(*) > 1;",2018-08-30 13:45:27.619853+10,4,1,183,correct
6787,"
SELECT title,production_year FROM writer NATURAL JOIN person
WHERE lower(first_name) = 'kevin'
AND lower(last_name) = 'williamson';",2018-08-30 13:45:43.14211+10,5,1,25,correct
6788,"
SELECT country FROM restriction
WHERE lower(title) = 'shakespeare in love'
AND lower(description) = 'm';",2018-08-30 13:45:59.11336+10,6,1,25,correct
6789,"SELECT id,first_name,last_name FROM person
WHERE year_born = (SELECT MAX(year_born) FROM person);
",2018-08-30 13:46:18.510733+10,7,1,25,correct
6790,"SELECT title,production_year,first_name,last_name FROM person NATURAL JOIN movie_award NATURAL JOIN director
WHERE lower(result) = 'won'
AND lower(award_name) = 'bafta film award'
AND lower(category) = 'best film';",2018-08-30 13:46:33.222048+10,8,1,25,correct
6791,"select count(person.year_born )  
from person
inner join writer
on person.id = writer.id;",2018-08-30 13:46:47.113981+10,1,0,358,partially correct
6792,"SELECT COUNT(*) FROM writer_award NATURAL JOIN person
WHERE lower(first_name) = 'woody'
AND lower(last_name) = 'allen'
AND year_of_award >= 1991 AND year_of_award <= 1995
AND lower(result) = 'won';",2018-08-30 13:46:47.479154+10,9,1,25,correct
6793,"WITH appearances AS (SELECT id,COUNT(id) tot FROM appearance NATURAL JOIN role
WHERE lower(title) = 'psycho'
AND production_year = 1960
GROUP BY id)

SELECT id FROM appearances 
WHERE tot = 1;
",2018-08-30 13:47:00.462138+10,10,1,25,correct
6794,"select COUNT(*)
from writer_award w INNER JOIN (select id 
from person p where lower(p.first_name)=""woody"" and lower(p.last_name)=""allen"") AS woody
ON w.id=woody.id and w.year_of_award>1990 and w.year_of_award<1996;",2018-08-30 13:47:10.458141+10,9,0,307,partially correct
6795,"

select id,award_name,year_of_award,category
from director_award,director
where director_award.title = director.title
and director_award.production_year = director.production_year
and lower(result)!='won';",2018-08-30 13:47:23.771482+10,13,1,344,correct
6796,"WITH winners AS (
SELECT title,production_year FROM movie_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM crew_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM director_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM writer_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM actor_award
WHERE lower(result) = 'won'
)




SELECT DISTINCT title,production_year FROM movie
WHERE (title,production_year) NOT IN (SELECT * FROM winners);
",2018-08-30 13:47:23.773151+10,11,0,25,partially correct
6797,SELECT COUNT(*) FROM PERSON WHERE id NOT IN (SELECT P.id FROM DIRECTOR D JOIN PERSON P ON D.id = P.id);,2018-08-30 13:47:43.613752+10,12,1,384,correct
6798,"WITH winners AS (
SELECT title,production_year FROM movie_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM crew_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM director_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM writer_award
WHERE lower(result) = 'won'

UNION

SELECT title,production_year FROM actor_award
WHERE lower(result) = 'won'
)




SELECT COUNT(*) FROM movie
WHERE (title,production_year) NOT IN (SELECT * FROM winners);
",2018-08-30 13:48:00.869628+10,11,1,25,correct
6799,"select COUNT(*) as num_of_award
from writer_award w INNER JOIN (select id 
from person p where lower(p.first_name)=""woody"" and lower(p.last_name)=""allen"") AS woody
ON w.id=woody.id and w.year_of_award>1990 and w.year_of_award<1996 and lower(w.result)=""won"";",2018-08-30 13:48:56.634114+10,9,1,307,correct
6800,"WITH oldest AS (SELECT id FROM person
WHERE year_born = (SELECT MAX(year_born) FROM person))

SELECT MAX(year_born) FROM person
WHERE id NOT IN (SELECT * FROM oldest);

",2018-08-30 13:49:50.36973+10,3,0,25,partially correct
6801,"select p.first_name, p.last_name, r.title, r.production_year, r.description 
from person as p, role as r, (select count(r.id) as num from role as r, person
          where  r.id = person.id
		  group by r.id) as pr
where pr.num = max(pr.num);",2018-08-30 13:49:58.324907+10,15,0,385,noninterpretable
6802,"SELECT title, production_year FROM WRITER w NATURAL JOIN PERSON p
WHERE p.first_name = 'Kevin' and p.last_name = 'Williamson';",2018-08-30 13:50:10.231946+10,5,1,224,correct
6803,"WITH oldest AS (SELECT id FROM person
WHERE year_born = (SELECT MAX(year_born) FROM person))

SELECT id FROM person
WHERE id NOT IN (SELECT * FROM oldest)
AND year_born = (SELECT (MAX(year_born) FROM person);

",2018-08-30 13:50:53.172669+10,3,0,25,noninterpretable
6804,"select count(*)

from Writer_Award as wa,person as p

where p.id=wa.id and p.first_name='Woody' and p.last_name='Allen' and wa.year_of_award>=1991 and wa.year_of_award<=1995;",2018-08-30 13:51:58.04616+10,9,0,223,partially correct
6805,"with t as (select id,total
from (select id,count(*) as total
from (select distinct id,title,production_year 
from (select w.id,w.title,w.production_year
from writer w
union select d.id,d.title,d.production_year from director d))
group by id)) 

select id from t
where total=(select max(total) from t);",2018-08-30 13:52:28.522656+10,14,1,397,correct
6806,"WITH oldest AS (SELECT MAX(year_born) FROM person)

SELECT id FROM person
		WHERE year_born NOT IN (SELECT * FROM oldest);

",2018-08-30 13:52:45.194168+10,3,0,25,partially correct
6807,"select title, production_year from writer inner join person on writer.id = person.id and person.first_name = 'Kevin' and person.last_name = 'Williamson';",2018-08-30 13:53:20.266295+10,5,1,183,correct
6808,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year
);",2018-08-30 13:53:27.546564+10,11,1,81,correct
6809,"select p.first_name, p.last_name, r.title, r.production_year, r.description 
from person as p, role as r, (select id, count(*) as num from role 
		  group by id) as pr
where p.id=r.id and p.id=pr.id and pr.num in 
                    (select max(num) from (select id, count(*) as num from role 
		  group by id) as q);",2018-08-30 13:54:11.386482+10,15,1,385,correct
6810,"WITH oldest AS (SELECT MAX(year_born) FROM person),

second AS (SELECT year_born FROM person
		WHERE year_born NOT IN (SELECT * FROM oldest))
		
SELECT id FROM person
WHERE year_born = (SELECT MAX(year_born) FROM person)
			AND year_born NOT IN (SELECT * FROM second);

",2018-08-30 13:55:00.462188+10,3,0,25,partially correct
6811,"SELECT COUNT(*)
FROM writer, person 
WHERE writer.id=person.id 
AND person.year_born=1935;",2018-08-30 13:55:15.699979+10,1,0,421,partially correct
6847,"select d.id,award_name, year_of_award, category
from director d,director_award da
where lower(result) = 'nominated' and d.title = da.title and d.production_year = da.production_year;

",2018-08-30 14:12:29.079392+10,13,1,348,correct
6812,"SELECT  dw.id
FROM movie, director, writer,(SELECT person.id, movie.title, movie.production_year
                                                FROM person, director, movie
                                             WHERE person.id = director.id AND director.title = movie.title AND director.production_year =movie.production_year
                                            UNION
                                           SELECT person.id, movie.title, movie.production_year
                                           FROM person, writer, movie
                                    WHERE person.id = writer.id AND writer.title = movie.title AND writer.production_year =movie.production_year) AS dw
WHERE writer.title = director.title AND writer.production_year = director.production_year
              AND director.title = movie.title AND director.production_year =movie.production_year
             AND writer.title = movie.title AND writer.production_year =movie.production_year
GROUP BY dw.id
HAVING  COUNT(*)>=0
ORDER BY COUNT(*) DESC
LIMIT 3;
",2018-08-30 13:55:33.690243+10,14,1,165,correct
6813,"SELECT id,award_name,year_of_award,category FROM director_award NATURAL JOIN director NATURAL JOIN person
WHERE lower(result) != 'won';
",2018-08-30 13:55:43.965019+10,13,1,25,correct
